User,Review,Rating,Date,Tahun,Sentiment,Aspek,ulasan_filtered
Pengguna Google,"Awalnya ngerasa aman pake seabank, eh taunya logout sndiri dan gak bisa login lagi karena nomor lama hilang. Sudah chat CS, rspon lamban, ga jelas, gaada solusi, berkali² minta otp malah dikirim ke nomor lama.. Sudah jelas nomor lama hilang, gimana mau baca wkwk Pdahal udh terkait akun shopee, apa susahnya ya kirim ke nomor yang ada di akun shopee aja. Heran, mana ada saldonya lagi😭",1,2024-04-04 18:29:07,2024,Negatif,Keamanan dan Privasi,awalnya ngerasa aman pake seabank eh taunya keluar sndiri dan gak bisa masuk lagi karena nomor lama hilang sudah chat cs rspon lamban ga jelas tidak ada solusi berkali minta otp malah dikirim ke nomor lama sudah jelas nomor lama hilang gimana mau baca wkwk pdahal udh terkait akun shopee apa susahnya ya kirim ke nomor yang ada di akun shopee aja heran mana ada saldonya lagi
Pengguna Google,"pakai seabank bukan buat transfer nominal besar dan simpan dana sehari hari, tapi untuk recehan kalau mau checkout di shopee. lumayan dapat cashback dan banyak promo. login mudah dan transaksi payment order sangat cepat tanpa banyak delay. bintang 4 dulu karena sayang belum bisa topup di minimarket, sumber dana hanya bisa via tf bank dan e-wallet",4,2024-04-05 05:18:46,2024,Positif,Kinerja/Performa,pakai seabank bukan buat transfer nominal besar dan simpan dana sehari hari tapi untuk recehan kalau mau checkout di shopee lumayan dapat cashback dan banyak promo masuk mudah dan transaksi payment order sangat cepat tanpa banyak delay bintang dulu karena sayang belum bisa topup di minimarket sumber dana hanya bisa via tf bank dan ewallet
Pengguna Google,"Masukan buat sebank, untuk kedepan nya setelah top up saldo tolong di beritahu nominal yang tertambah seperti di aplikasi Shopee. Jadi bila saldo ada 13.340 ditambah saldo 40.000 ada notif atau apalah itu saldo anda sekarang 53.340 jadi bisa tahu saldo sebelum dan sesudah saat ditanggal tambah saldo",5,2023-07-30 11:13:15,2023,Positif,Fitur,masukan buat sebank untuk kedepan nya setelah top up saldo tolong di beritahu nominal yang tertambah seperti di aplikasi shopee jadi bila saldo ada ditambah saldo ada notif atau apalah itu saldo anda sekarang jadi bisa tahu saldo sebelum dan sesudah saat ditanggal tambah saldo
Pengguna Google,"Udah kejadian ke 2 kalinya mau transfer uang tiba-tiba gak bisa dan saat kita coba login ulang malah jadi gak bisa login terus disuruh hubungin csnya via tlfn, ya kalau penanganan cepat gak masalah lah ini udah lakuin semua yang cs suruh masih disuruh nunggu, nyesel banget taruh semua uang disitu sampe seller marah-marah gegara kena kendala kek gini gak jelas penanganannya dan sangat lama, belum lagi karena pelayanan cs harus via telp gak ada via WhatsApp buang-buang pulsa buang-buang waktu 👎",1,2023-02-27 01:50:47,2023,Negatif,Kinerja/Performa,udah kejadian ke kalinya mau transfer uang tibatiba gak bisa dan saat kita coba masuk ulang malah jadi gak bisa masuk terus disuruh hubungin csnya via tlfn ya kalau penanganan cepat gak masalah lah ini udah lakuin semua yang cs suruh masih disuruh nunggu nyesel banget taruh semua uang disitu sampe seller marahmarah gegara kena kendala kek gini gak jelas penanganannya dan sangat lama belum lagi karena pelayanan cs harus via telp gak ada via whatsapp buangbuang pulsa buangbuang waktu
Pengguna Google,"Aplikasinya bagus,tetapi saat melakukan transaksi top up pembelian pulsa dengan kesalahan ketik di nomor tidak bisa di batalkan..bagaimana jika dalam kondisi darurat apakah harus menunggu proses pembatalan yg sangat lama atau harus melakukan chat ke CS seabank..saya harap ketika customer seabank mempunyai keluhan seperti di atas aplikasi seabank bisa membuat pilihan kalau nomor pembelian top up pulsa terjadi kesalahan ketik nomor dan saldo bisa kembali otomatis ke rekening customer.. terimakasih",5,2023-08-28 14:04:23,2023,Positif,Kinerja/Performa,aplikasinya bagustetapi saat melakukan transaksi top up pembelian pulsa dengan kesalahan ketik di nomor tidak bisa di batalkan bagaimana jika dalam kondisi darurat apakah harus menunggu proses pembatalan yg sangat lama atau harus melakukan chat ke cs seabank saya harap ketika customer seabank mempunyai keluhan seperti di atas aplikasi seabank bisa membuat pilihan kalau nomor pembelian top up pulsa terjadi kesalahan ketik nomor dan saldo bisa kembali otomatis ke rekening customer teriterima kasih
Pengguna Google,Aplikasi yang bagus dan sangat membantu dalam transfer dan transaksi apapun tanpa adanya biaya admin...tapi sayang suku bunganya turun terus dan belum adanya bukti pembayaran untuk di bagikan ke media sosial...(sekedar saran) coba di tingkatkan lagi sistem nya...untuk lebih bagus dan baik lagi...yang paling utama keamanan data si penabung.,5,2023-09-17 04:35:33,2023,Positif,Keamanan dan Privasi,aplikasi yang bagus dan sangat membantu dalam transfer dan transaksi apapun tanpa adanya biaya admin tapi sayang suku bunganya turun terus dan belum adanya bukti pembayaran untuk di bagikan ke media sosial sekedar saran coba di tingkatkan lagi sistem nya untuk lebih bagus dan baik lagi yang paling utama keamanan data si penabung
Pengguna Google,masih tahap belajar pake seabank semoga gak ada kendala dan nyaman di pakai,4,2024-07-15 12:04:28,2024,Positif,Keamanan dan Privasi,masih tahap belajar pake seabank semoga gak ada kendala dan nyaman di pakai
Pengguna Google,"Baru Nemu aplikasi bank yg bagus seperti ini,kita menyimpan uang 1*24 jam bunga tabungan kita bertambah dan di lihat kan hasilnya lagi,ayo buat teman2 jangan ragu nabung di aplikasi ini aman,terjamin uang tidak akan hilang,tidak seperti aplikasi sebelah cuma mengunakan nomor hp,klo seabank mengunakan nomor rekening.",5,2023-08-05 06:04:13,2023,Positif,Keamanan dan Privasi,baru nemu aplikasi bank yg bagus seperti inikita menyimpan uang jam bunga tabungan kita bertambah dan di lihat kan hasilnya lagiayo buat teman jangan ragu nabung di aplikasi ini amanterjamin uang tidak akan hilangtidak seperti aplikasi sebelah cuma mengunakan nomor hpklo seabank mengunakan nomor rekening
Pengguna Google,"mudah & cepat, Tapi kenapa per tgl 1 Juni tidak ada lagi free 100x tranfer ke semua bank",4,2024-05-31 18:02:57,2024,Positif,Kinerja/Performa,mudah cepat tapi kenapa per tgl juni tidak ada lagi free tranfer ke semua bank
Pengguna Google,"Saya beli paket kuota XL di seabank seharga 93.000, pembelian dari pagi jam 8 dan ada tulisan proses berhasil, namun di my XL saya tidak masuk kuota nya, sedangkan saya beli lewat aplikasi gojek berhasil dan masuk di my XL,,, seabank bagaimana ini rugi udah mh dalam pengiritan malah kuota nya enggak masukk!!! Komplen juga percuma tindakan nya lambat!!!!!!!",2,2023-12-04 11:38:03,2023,Negatif,Kinerja/Performa,saya beli paket kuota l di seabank seharga pembelian dari pagi jam dan ada tulisan proses berhasil namun di my l saya tidak masuk kuota nya sedangkan saya beli lewat aplikasi gojek berhasil dan masuk di my l seabank bagaimana ini rugi udah mh dalam pengiritan malah kuota nya enggak masukk komplen juga percuma tindakan nya lambat
Pengguna Google,"Awal² nabung dipikir tak ada pajak tapi lama kelamaan dgn menabung nominal tinggi, pajak bunga tabungan hampir tiap hari dikenakan pajak bunga tabungan. Sedangkan bunga tabungan yg di dapat hanya sedikit. Tolong jgn dikenakan pajak bunga tabungan klo di bawah 10jt..klo sdh diperbaiki algoritmanya nanti diubah bintangnya",1,2023-11-20 22:32:58,2023,Negatif,Fitur,awal nabung dipikir tak ada pajak tapi lama kelamaan dgn menabung nominal tinggi pajak bunga tabungan hampir tiap hari dikenakan pajak bunga tabungan sedangkan bunga tabungan yg di dapat hanya sedikit tolong jgn dikenakan pajak bunga tabungan klo di bawah jt klo sdh diperbaiki algoritmanya nanti diubah bintangnya
Pengguna Google,sangat membantu sekali sertu mudah,4,2024-09-05 08:36:22,2024,Positif,Kinerja/Performa,sangat membantu sekali sertu mudah
Pengguna Google,"Sebenarnya seabank bagus, TAPI kalo ada masalah tidak ad solusi terlalu banyak pertanyaan tapi tidak memberikan solusi, ribet hanya ingin mengganti no hp saja sulit, sedangkan bank nya tidak ada di setiap daerah 😏 MINTAK NON AKTIFKAN JUGA NGAK BISA seharus nya jangan mempersulit!!!!!!!!",1,2024-03-01 09:27:50,2024,Negatif,Kinerja/Performa,sebenarnya seabank bagus tapi kalo ada masalah tidak ad solusi terlalu banyak pertanyaan tapi tidak memberikan solusi ribet hanya ingin mengganti no hp saja sulit sedangkan bank nya tidak ada di setiap daerah mintak non aktifkan juga ngak bisa seharus nya jangan mempersulit
Pengguna Google,pelayanan cs yang kurang bagus,2,2024-09-26 05:51:36,2024,Negatif,Lainnya,pelayanan cs yang kurang bagus
Pengguna Google,"Jujur ini aplikasi bank digital paling mantep yg selama ini ku pakai, cuman ku kasih bintang 4 dulu yaaa karena kalo bisa saran tolong tambahin fitur kantong tabungan biar uang nya bisa dipisah-pisah mana yg kebutuhan a dan b, biar lebih memudahkan nasabah untuk management uang, dan satu lagi barangkali boleh saran adakan kartu fisik, aku langsung maju paling depan buat bikin berapapun biaya pembuatannya!",4,2023-08-27 05:56:24,2023,Positif,Kinerja/Performa,jujur ini aplikasi bank digital paling mantep yg selama ini ku pakai cuman ku kasih bintang dulu yaa karena kalo bisa saran tolong tambahin fitur kantong tabungan biar uang nya bisa dipisahpisah mana yg kebutuhan a dan b biar lebih memudahkan nasabah untuk management uang dan satu lagi barangkali boleh saran adakan kartu fisik aku langsung maju paling depan buat bikin berapapun biaya pembuatannya
Pengguna Google,cukup baik aplikasi seabank ini.,4,2024-10-02 16:28:26,2024,Positif,Fitur,cukup baik aplikasi seabank ini
Pengguna Google,"nice,,bnyak promonya",4,2024-09-27 13:10:25,2024,Positif,Fitur,nicebnyak promonya
Pengguna Google,Ko gak bisa langsung login yaaa,4,2024-09-24 02:40:36,2024,Positif,Lainnya,ko gak bisa langsung masuk yaa
Pengguna Google,"Jadi males lama2 pake sea bank,tiap hari top up Dana gangguan terus gak ada habisnya",1,2024-09-06 09:30:41,2024,Negatif,Fitur,jadi males lama pake sea banktiap hari top up dana gangguan terus gak ada habisnya
Pengguna Google,"Belum tersedia adanya fasilitas kerjasama di mesin ATM dg semua all bank untuk melakukan setor tunai,nasabah tidak diberikan fasilitas kartu debit. Ya meskipun seabank adalah memang fasilitas banking digital, namun klo nasabah dapat kartu debit maka akan lebih nyaman.",1,2023-08-28 13:07:48,2023,Negatif,Keamanan dan Privasi,belum tersedia adanya fasilitas kerjasama di mesin atm dg semua all bank untuk melakukan setor tunainasabah tidak diberikan fasilitas kartu debit ya meskipun seabank adalah memang fasilitas banking digital namun klo nasabah dapat kartu debit maka akan lebih nyaman
Pengguna Google,Transfer dari bca ke seabank selalu ada masalah! Tolong segera di perbaiki kalo masih kaya gini saya bakal uninstall. soalnya buat bisnis pembayaran kalo orang yg mau tf dia ga tau lagi ada problem ribet lagi urusannya hadeh kalo masih kaya gini ga ada perubahan mending saya uninstall terimakasih.,1,2023-12-16 12:44:35,2023,Negatif,Kinerja/Performa,transfer dari bca ke seabank selalu ada masalah tolong segera di perbaiki kalo masih kaya gini saya bakal unpasang soalnya buat bisnis pembayaran kalo orang yg mau tf dia ga tau lagi ada problem ribet lagi urusannya hadeh kalo masih kaya gini ga ada perubahan mending saya unpasang teriterima kasih
Pengguna Google,"Sangat mudah sekali untuk menggunakan fitur di aplikasi nya, dan Topup apapun jadi mudah tidak ribet harus buka ini itu, klik sana klik sini. Trimakasih untuk membuat sebuah karya dalam bentuk aplikasi ini. Sangat membantu sekali dalam pembayaran online dan offline. Sukses selalu untuk SEABANK...",5,2023-03-24 15:49:24,2023,Positif,Kinerja/Performa,sangat mudah sekali untuk menggunakan fitur di aplikasi nya dan topup apapun jadi mudah tidak ribet harus buka ini itu klik sana klik sini triterima kasih untuk membuat sebuah karya dalam bentuk aplikasi ini sangat membantu sekali dalam pembayaran online dan offline sukses selalu untuk seabank
Pengguna Google,kasih bintang 4 saja dulu.baru pertama saya menggunakan aplikasi seabank.,4,2024-09-13 06:18:34,2024,Positif,Lainnya,kasih bintang saja dulubaru pertama saya menggunakan aplikasi seabank
Pengguna Google,"Masuk diakun lama gabisa sama sekali, sudah hubungi admin ditanya informasi ini itu ,disuruh nunggu 10menitan tanpa telfon dimatikan tapi masih 9menitan telfon sudah dimatikan. Tolong ditingkatkan lagi pelayanannya",1,2023-08-20 16:05:11,2023,Negatif,Kinerja/Performa,masuk diakun lama tidak bisa sama sekali sudah hubungi admin ditanya informasi ini itu disuruh nunggu menitan tanpa telfon dimatikan tapi masih menitan telfon sudah dimatikan tolong ditingkatkan lagi pelayanannya
Pengguna Google,Coba bisa tarik tunai di Alfamart atau Indomaret lebih joss lagi ni seabank.,4,2024-10-07 13:30:49,2024,Positif,Kinerja/Performa,coba bisa tarik tunai di alfamart atau indomaret lebih joss lagi ni seabank
Pengguna Google,"Aplikasi seabank sangat menarik sekali, saat pertama kali diluncurkan dengan"" 9LPVUG "" reffnya juga sudah excited untuk memakai aplikasi ini. Setelah digunakan aplikasinya, banyak terdapat diskon, koin reward yang bisa ditukarkan kembali, kupon experience yang menambah bunga dalam tabungan, ada juga seabank yang bisa membuat tabungan bertambah apabila sedang ingin menabung seperti membeli motor, uang deposito membuat uang boros jadi hemat. Suka banget sama aplikasi ini.",5,2024-01-18 08:13:14,2024,Positif,Fitur,aplikasi seabank sangat menarik sekali saat pertama kali diluncurkan dengan lpvug reffnya juga sudah ecited untuk memakai aplikasi ini setelah digunakan aplikasinya banyak terdapat diskon koin reward yang bisa ditukarkan kembali kupon eperience yang menambah bunga dalam tabungan ada juga seabank yang bisa membuat tabungan bertambah apabila sedang ingin menabung seperti membeli motor uang deposito membuat uang boros jadi hemat suka banget sama aplikasi ini
Pengguna Google,"Payahhhh disuruh update saya udh update malah tidak bisa login, berputar² terus , verifikasi ektp sudah tapi tetep diputer² seperti itu, cs nya juga lambat sekali bales email... Saldo saya masih tersisa di seabankkkk",2,2023-06-17 06:48:39,2023,Negatif,Keamanan dan Privasi,payahh disuruh diperbarui saya udh diperbarui malah tidak bisa masuk berputar terus verifikasi ektp sudah tapi tetap diputer seperti itu cs nya juga lambat sekali bales email saldo saya masih tersisa di seabankk
Pengguna Google,sangat disayangkan limit transaksi per day nya masih sangat kecil,4,2024-07-21 04:21:02,2024,Positif,Kinerja/Performa,sangat disayangkan limit transaksi per day nya masih sangat kecil
Pengguna Google,"Rekening koran sangat membagongkan. Top up shopeepay apa pun akun tujuan top up cm ada keterangan ""Shopeepay, pembayaran"" ini bank lho tapi mirip e-wallet jadi ga ada detailnya samsek. Transfer dari dan ke bank juga gitu, ga ada nama banknya. Sudah berbulan2, saldo cm kusisain dikit aja biar transaksi ga banyak. Wong rek koran modelnya kyk peta buta.Sdh pernah komplen tetep ga ada perubahan, bank jago dan Neo komplet keterangan di rek korannya. Knp sih takut detail di rek koran ?",1,2024-01-07 03:32:56,2024,Negatif,Kinerja/Performa,rekening koran sangat membagongkan top up shopeepay apa pun akun tujuan top up cm ada keterangan shopeepay pembayaran ini bank lho tapi mirip ewallet jadi ga ada detailnya samsek transfer dari dan ke bank juga gitu ga ada nama banknya sudah berbulan saldo cm kusisain dikit aja biar transaksi ga banyak wong rek koran modelnya kyk peta butasdh pernah komplen tetap ga ada perubahan bank jago dan neo komplet keterangan di rek korannya knp sih takut detail di rek koran
Pengguna Google,"Akun saya tiba² terblokir masak cuma karna sering tf jadi keblokie dan masih ada saldo nya gimana jika tidak bisa di bukak sangat tidak membuat nyaman pemakai dan jika tidak bisa dibukak kembali besok akan sangat merugikan bagi penguna apa lgi bila masih ada saldonya,tolong untuk tindakannya.",1,2023-09-04 10:18:22,2023,Negatif,Keamanan dan Privasi,akun saya tiba terblokir masak cuma karna sering tf jadi keblokie dan masih ada saldo nya gimana jika tidak bisa di bukak sangat tidak membuat nyaman pemakai dan jika tidak bisa dibukak kembali besok akan sangat merugikan bagi penguna apa lgi bila masih ada saldonyatolong untuk tindakannya
Pengguna Google,"akun saya tiba tiba ke logout sendiri, pas mau login ulang tidak bisa karna pada saat login ulang harus scan ktp dan pada saat scan ktp selalu tidak bisa mengirim ktp terus coba lagi dalam beberapa menit, tapi ketika sudah di tunggu beberapa menit bahkan beberapa jam dan di coba ulang masih tetap tidak bisa. mohon bantuannya apakah aplikasi nya yg ngelag atau apa soalnya saldo nya lumayan",3,2024-04-13 08:19:57,2024,Netral,Kinerja/Performa,akun saya tiba tiba ke keluar sendiri pas mau masuk ulang tidak bisa karna pada saat masuk ulang harus scan ktp dan pada saat scan ktp selalu tidak bisa mengirim ktp terus coba lagi dalam beberapa menit tapi ketika sudah di tunggu beberapa menit bahkan beberapa jam dan di coba ulang masih tetap tidak bisa mohon bantuannya apakah aplikasi nya yg ngelag atau apa soalnya saldo nya lumayan
